,Original Sentence,Lemmatized_text,Stemmed_text
66,Said to have laid out the next 4 years @apple.Jobs last iPhone is 2012 not the iPhone4S. iPhone(4G/5) 2012 is magical! http://t.co/DxxklUBp,"[['Said', 'to', 'have', 'laid', 'out', 'the', 'next', '4', 'year', '@apple.Jobs', 'last', 'iPhone', 'is', '2012', 'not', 'the', 'iPhone4S.', 'iPhone(4G/5)', '2012', 'is', 'magical!', 'http://t.co/DxxklUBp']]","[['said', 'to', 'have', 'laid', 'out', 'the', 'next', '4', 'year', '@apple.job', 'last', 'iphon', 'is', '2012', 'not', 'the', 'iphone4s.', 'iphone(4g/5)', '2012', 'is', 'magical!', 'http://t.co/dxxklubp']]"
67,"Kind of excited. On my way to my last class right now and then going to the @Apple store, so buy #MacOSC Snow Leopard and Lion :-)","[['Kind', 'of', 'excited.', 'On', 'my', 'way', 'to', 'my', 'last', 'class', 'right', 'now', 'and', 'then', 'going', 'to', 'the', '@Apple', 'store,', 'so', 'buy', '#MacOSC', 'Snow', 'Leopard', 'and', 'Lion', ':-)']]","[['kind', 'of', 'excited.', 'on', 'my', 'way', 'to', 'my', 'last', 'class', 'right', 'now', 'and', 'then', 'go', 'to', 'the', '@appl', 'store,', 'so', 'buy', '#macosc', 'snow', 'leopard', 'and', 'lion', ':-)']]"
68,i used to be with @blackberry over 4-5yrs .. after all the disruptions and lost gigs thx to their service im moving to @apple #iphone,"[['i', 'used', 'to', 'be', 'with', '@blackberry', 'over', '4-5yrs', '..', 'after', 'all', 'the', 'disruption', 'and', 'lost', 'gig', 'thx', 'to', 'their', 'service', 'im', 'moving', 'to', '@apple', '#iphone']]","[['i', 'use', 'to', 'be', 'with', '@blackberri', 'over', '4-5yr', '..', 'after', 'all', 'the', 'disrupt', 'and', 'lost', 'gig', 'thx', 'to', 'their', 'servic', 'im', 'move', 'to', '@appl', '#iphon']]"
69,"Apple sells 4 million iPhones in 3 days @apple keep doing what you are doing, because you are doing it well! http://t.co/ZZc6bE0w","[['Apple', 'sell', '4', 'million', 'iPhones', 'in', '3', 'day', '@apple', 'keep', 'doing', 'what', 'you', 'are', 'doing,', 'because', 'you', 'are', 'doing', 'it', 'well!', 'http://t.co/ZZc6bE0w']]","[['appl', 'sell', '4', 'million', 'iphon', 'in', '3', 'day', '@appl', 'keep', 'do', 'what', 'you', 'are', 'doing,', 'becaus', 'you', 'are', 'do', 'it', 'well!', 'http://t.co/zzc6be0w']]"
70,Yessss! I'm lovin the iPhone update especially the slide down bar at top of screen =) good job @Apple.,"[['Yessss!', ""I'm"", 'lovin', 'the', 'iPhone', 'update', 'especially', 'the', 'slide', 'down', 'bar', 'at', 'top', 'of', 'screen', '=)', 'good', 'job', '@Apple.']]","[['yessss!', ""i'm"", 'lovin', 'the', 'iphon', 'updat', 'especi', 'the', 'slide', 'down', 'bar', 'at', 'top', 'of', 'screen', '=)', 'good', 'job', '@apple.']]"
71,"4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple !!!","[['4', 'million', 'in', 'a', 'weekend,', '16', '#iPhone4S', 'per', 'second.', 'This', 'is', 'madness?!', 'no,', 'this', 'is', '@Apple', '!!!']]","[['4', 'million', 'in', 'a', 'weekend,', '16', '#iphone4', 'per', 'second.', 'thi', 'is', 'madness?!', 'no,', 'thi', 'is', '@appl', '!!!']]"
72,.@apple you got me. I'm now invested. MacBook Pro next year. Time to get on selling more of my #android gear,"[['.@apple', 'you', 'got', 'me.', ""I'm"", 'now', 'invested.', 'MacBook', 'Pro', 'next', 'year.', 'Time', 'to', 'get', 'on', 'selling', 'more', 'of', 'my', '#android', 'gear']]","[['.@appl', 'you', 'got', 'me.', ""i'm"", 'now', 'invested.', 'macbook', 'pro', 'next', 'year.', 'time', 'to', 'get', 'on', 'sell', 'more', 'of', 'my', '#android', 'gear']]"
73,@iancollinsuk @apple I like what you did there...!,"[['@iancollinsuk', '@apple', 'I', 'like', 'what', 'you', 'did', 'there...!']]","[['@iancollinsuk', '@appl', 'i', 'like', 'what', 'you', 'did', 'there...!']]"
74,I just sent my grandma a post card using my #CardsApp thanks @Apple,"[['I', 'just', 'sent', 'my', 'grandma', 'a', 'post', 'card', 'using', 'my', '#CardsApp', 'thanks', '@Apple']]","[['i', 'just', 'sent', 'my', 'grandma', 'a', 'post', 'card', 'use', 'my', '#cardsapp', 'thank', '@appl']]"
75,"@KostaTsetsekas @apple Putting it in the wash is kind of the equivalent to ""Will it blend?"" Glad to hear it's still alive.","[['@KostaTsetsekas', '@apple', 'Putting', 'it', 'in', 'the', 'wash', 'is', 'kind', 'of', 'the', 'equivalent', 'to', '""Will', 'it', 'blend?""', 'Glad', 'to', 'hear', ""it's"", 'still', 'alive.']]","[['@kostatsetseka', '@appl', 'put', 'it', 'in', 'the', 'wash', 'is', 'kind', 'of', 'the', 'equival', 'to', '""will', 'it', 'blend?""', 'glad', 'to', 'hear', ""it'"", 'still', 'alive.']]"
76,Laundering Ari's iPhone not my finest moment. But after drying in bag of (organic :-) rice for 4 days it booted up!!!!!!!!!!! @apple,"[['Laundering', ""Ari's"", 'iPhone', 'not', 'my', 'finest', 'moment.', 'But', 'after', 'drying', 'in', 'bag', 'of', '(organic', ':-)', 'rice', 'for', '4', 'day', 'it', 'booted', 'up!!!!!!!!!!!', '@apple']]","[['launder', ""ari'"", 'iphon', 'not', 'my', 'finest', 'moment.', 'but', 'after', 'dri', 'in', 'bag', 'of', '(organ', ':-)', 'rice', 'for', '4', 'day', 'it', 'boot', 'up!!!!!!!!!!!', '@appl']]"
77,"Bravo, @Apple! http://t.co/BgoTzj7K","[['Bravo,', '@Apple!', 'http://t.co/BgoTzj7K']]","[['bravo,', '@apple!', 'http://t.co/bgotzj7k']]"
78,"God Bless @YouTube, @apple for  #appletv & our bad ass system. LOVING #PrincessOfChina. GB to @coldplay & @rihanna too :)","[['God', 'Bless', '@YouTube,', '@apple', 'for', '#appletv', '&', 'our', 'bad', 'as', 'system.', 'LOVING', '#PrincessOfChina.', 'GB', 'to', '@coldplay', '&', '@rihanna', 'too', ':)']]","[['god', 'bless', '@youtube,', '@appl', 'for', '#appletv', '&', 'our', 'bad', 'ass', 'system.', 'love', '#princessofchina.', 'gb', 'to', '@coldplay', '&', '@rihanna', 'too', ':)']]"
79,Been off twitter for a few days as I smashed my iPhone but @apple were very nice and gave me a new one :),"[['Been', 'off', 'twitter', 'for', 'a', 'few', 'day', 'a', 'I', 'smashed', 'my', 'iPhone', 'but', '@apple', 'were', 'very', 'nice', 'and', 'gave', 'me', 'a', 'new', 'one', ':)']]","[['been', 'off', 'twitter', 'for', 'a', 'few', 'day', 'as', 'i', 'smash', 'my', 'iphon', 'but', '@appl', 'were', 'veri', 'nice', 'and', 'gave', 'me', 'a', 'new', 'one', ':)']]"
80,Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking.,"[['Thank', 'you', '@Apple', 'iOS', '5', 'for', 'email', 'pop', 'up', 'on', 'the', 'lock', 'screen', 'and', 'opening', 'it', 'when', 'unlocking.']]","[['thank', 'you', '@appl', 'io', '5', 'for', 'email', 'pop', 'up', 'on', 'the', 'lock', 'screen', 'and', 'open', 'it', 'when', 'unlocking.']]"
81,One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: http://t.co/Zx5Pw0GT (via @apple),"[['One', 'word', '-', '#wow.', 'RT', '@jldavid', 'iPhone', '4S', 'First', 'Weekend', 'Sales', 'Top', 'Four', 'Million:', 'http://t.co/Zx5Pw0GT', '(via', '@apple)']]","[['one', 'word', '-', '#wow.', 'rt', '@jldavid', 'iphon', '4s', 'first', 'weekend', 'sale', 'top', 'four', 'million:', 'http://t.co/zx5pw0gt', '(via', '@apple)']]"
82,This good here iPhone will do me VERY well today. Thanks to the gods that are @apple.,"[['This', 'good', 'here', 'iPhone', 'will', 'do', 'me', 'VERY', 'well', 'today.', 'Thanks', 'to', 'the', 'god', 'that', 'are', '@apple.']]","[['thi', 'good', 'here', 'iphon', 'will', 'do', 'me', 'veri', 'well', 'today.', 'thank', 'to', 'the', 'god', 'that', 'are', '@apple.']]"
83,RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple,"[['RT', '@MN2NOVA:', 'Love', 'ios5', 'Easter', 'eggs.', 'Pull', 'down', 'from', 'middle', 'top', 'to', 'bottom', 'and', 'see', 'what', 'pull', 'down.', 'Awesome', 'little', 'feature!', '#ios5', '@apple']]","[['rt', '@mn2nova:', 'love', 'ios5', 'easter', 'eggs.', 'pull', 'down', 'from', 'middl', 'top', 'to', 'bottom', 'and', 'see', 'what', 'pull', 'down.', 'awesom', 'littl', 'feature!', '#ios5', '@appl']]"
84,Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple,"[['Love', 'ios5', 'Easter', 'eggs.', 'Pull', 'down', 'from', 'middle', 'top', 'to', 'bottom', 'and', 'see', 'what', 'pull', 'down.', 'Awesome', 'little', 'feature!', '#ios5', '@apple']]","[['love', 'ios5', 'easter', 'eggs.', 'pull', 'down', 'from', 'middl', 'top', 'to', 'bottom', 'and', 'see', 'what', 'pull', 'down.', 'awesom', 'littl', 'feature!', '#ios5', '@appl']]"
85,Love #ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! @apple #lovemyiphone,"[['Love', '#ios5', 'Easter', 'eggs.', 'Pull', 'down', 'from', 'middle', 'top', 'to', 'bottom', 'and', 'see', 'what', 'pull', 'down.', 'Awesome', 'little', 'feature!', '@apple', '#lovemyiphone']]","[['love', '#ios5', 'easter', 'eggs.', 'pull', 'down', 'from', 'middl', 'top', 'to', 'bottom', 'and', 'see', 'what', 'pull', 'down.', 'awesom', 'littl', 'feature!', '@appl', '#lovemyiphon']]"
86,Updated my iOS and started using cloud services. Pretty bad ass @apple my #iPhone 3GS still the champ.,"[['Updated', 'my', 'iOS', 'and', 'started', 'using', 'cloud', 'services.', 'Pretty', 'bad', 'as', '@apple', 'my', '#iPhone', '3GS', 'still', 'the', 'champ.']]","[['updat', 'my', 'io', 'and', 'start', 'use', 'cloud', 'services.', 'pretti', 'bad', 'ass', '@appl', 'my', '#iphon', '3g', 'still', 'the', 'champ.']]"
87,"Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone","[['Gone', 'for', 'a', 'run,', 'beautiful', 'morning', ',', 'man', 'do', 'I', 'love', 'iOS', '5', '@apple,', '#iPhone']]","[['gone', 'for', 'a', 'run,', 'beauti', 'morn', ',', 'man', 'do', 'i', 'love', 'io', '5', '@apple,', '#iphon']]"
88,@apple your simply the best.,"[['@apple', 'your', 'simply', 'the', 'best.']]","[['@appl', 'your', 'simpli', 'the', 'best.']]"
89,I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's,"[['I', 'must', 'admit', '@apple', 'ha', 'made', 'me', 'a', 'very', 'happy', 'camper!', 'I', 'have', 'text', 'tone', 'now!', 'Lol!', 'Ring', 'tone:', '#MakeMeProud', 'Drakes', 'vers!', 'Text', 'tone:', ""Nicki's""]]","[['i', 'must', 'admit', '@appl', 'ha', 'made', 'me', 'a', 'veri', 'happi', 'camper!', 'i', 'have', 'text', 'tone', 'now!', 'lol!', 'ring', 'tone:', '#makemeproud', 'drake', 'vers!', 'text', 'tone:', ""nicki'""]]"
90,"Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness","[['Day305,', ""I'm"", 'thankful', 'for', 'the', 'great', 'customer', 'service', 'received', 'today', 'from', '@Apple', 'via', 'phone', 'CS,', 'new', 'phone', 'on', 'the', 'way', '#365daysofgratefulness']]","[['day305,', ""i'm"", 'thank', 'for', 'the', 'great', 'custom', 'servic', 'receiv', 'today', 'from', '@appl', 'via', 'phone', 'cs,', 'new', 'phone', 'on', 'the', 'way', '#365daysofgr']]"
91,Loving the new iPod update @apple,"[['Loving', 'the', 'new', 'iPod', 'update', '@apple']]","[['love', 'the', 'new', 'ipod', 'updat', '@appl']]"
92,@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.,"[['@alexlindsay', 'My', 'wife', 'upgraded', 'her', 'iPhone', '4.', 'I', 'think', 'Siri', 'alone', 'is', 'worth', 'the', 'upgrade.', 'Looking', 'forward', 'to', '@Apple', 'continuing', 'to', 'enhance', 'Siri.']]","[['@alexlindsay', 'my', 'wife', 'upgrad', 'her', 'iphon', '4.', 'i', 'think', 'siri', 'alon', 'is', 'worth', 'the', 'upgrade.', 'look', 'forward', 'to', '@appl', 'continu', 'to', 'enhanc', 'siri.']]"
93,RT @tomkeene Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/BPPJwncp,"[['RT', '@tomkeene', 'Thx', '@instagram', 'Thx', '@apple', '#hypo', '#D-76', '#tri-x', 'http://t.co/BPPJwncp']]","[['rt', '@tomkeen', 'thx', '@instagram', 'thx', '@appl', '#hypo', '#d-76', '#tri-x', 'http://t.co/bppjwncp']]"
94,@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed,"[['@SteveJobs', 'being', 'honored', 'tonite', '@Apple...A', 'truly', 'great', 'loss', 'to', 'the', 'world.He', 'will', 'so', 'be', 'missed']]","[['@stevejob', 'be', 'honor', 'tonit', '@apple...a', 'truli', 'great', 'loss', 'to', 'the', 'world.h', 'will', 'so', 'be', 'miss']]"
95,Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/D7EeJHBT,"[['Thx', '@instagram', 'Thx', '@apple', '#hypo', '#D-76', '#tri-x', 'http://t.co/D7EeJHBT']]","[['thx', '@instagram', 'thx', '@appl', '#hypo', '#d-76', '#tri-x', 'http://t.co/d7eejhbt']]"
96,Loving my new #iPhone4S thanks @apple for #ios5,"[['Loving', 'my', 'new', '#iPhone4S', 'thanks', '@apple', 'for', '#ios5']]","[['love', 'my', 'new', '#iphone4', 'thank', '@appl', 'for', '#ios5']]"
97,i love this. so much. thank you @apple.  http://t.co/Ui8lOEzX,"[['i', 'love', 'this.', 'so', 'much.', 'thank', 'you', '@apple.', 'http://t.co/Ui8lOEzX']]","[['i', 'love', 'this.', 'so', 'much.', 'thank', 'you', '@apple.', 'http://t.co/ui8loezx']]"
98,@apple the iPhone 4s is great #genius,"[['@apple', 'the', 'iPhone', '4', 'is', 'great', '#genius']]","[['@appl', 'the', 'iphon', '4s', 'is', 'great', '#geniu']]"
99,@apple Cards app notifies me the card I sent has arrived at local post office and should be delivered today... Sunday. Truly is #magic.,"[['@apple', 'Cards', 'app', 'notifies', 'me', 'the', 'card', 'I', 'sent', 'ha', 'arrived', 'at', 'local', 'post', 'office', 'and', 'should', 'be', 'delivered', 'today...', 'Sunday.', 'Truly', 'is', '#magic.']]","[['@appl', 'card', 'app', 'notifi', 'me', 'the', 'card', 'i', 'sent', 'ha', 'arriv', 'at', 'local', 'post', 'offic', 'and', 'should', 'be', 'deliv', 'today...', 'sunday.', 'truli', 'is', '#magic.']]"
100,Love my new I0S5 @Apple updates. Just when I think it can't get any better somehow it simplifies my life more. That's right-it's an Apple.,"[['Love', 'my', 'new', 'I0S5', '@Apple', 'updates.', 'Just', 'when', 'I', 'think', 'it', ""can't"", 'get', 'any', 'better', 'somehow', 'it', 'simplifies', 'my', 'life', 'more.', ""That's"", ""right-it's"", 'an', 'Apple.']]","[['love', 'my', 'new', 'i0s5', '@appl', 'updates.', 'just', 'when', 'i', 'think', 'it', ""can't"", 'get', 'ani', 'better', 'somehow', 'it', 'simplifi', 'my', 'life', 'more.', ""that'"", ""right-it'"", 'an', 'apple.']]"
101,@apple Siri is amazing,"[['@apple', 'Siri', 'is', 'amazing']]","[['@appl', 'siri', 'is', 'amaz']]"
102,@rygurl you need an @apple iphone4S with Siri!,"[['@rygurl', 'you', 'need', 'an', '@apple', 'iphone4S', 'with', 'Siri!']]","[['@rygurl', 'you', 'need', 'an', '@appl', 'iphone4', 'with', 'siri!']]"
103,"Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple","[['Meet', '#Siri,', 'your', 'new', 'iPhone', 'butler.', 'Click', 'the', 'link', 'and', 'be', 'amazed', 'by', 'all', 'it', 'can', 'do:', 'http://t.co/lvfFdCEL', '@Apple']]","[['meet', '#siri,', 'your', 'new', 'iphon', 'butler.', 'click', 'the', 'link', 'and', 'be', 'amaz', 'by', 'all', 'it', 'can', 'do:', 'http://t.co/lvffdcel', '@appl']]"
104,"just my man @apple store in @schaumburg, whoops!!!!馃榿","[['just', 'my', 'man', '@apple', 'store', 'in', '@schaumburg,', 'whoops!!!!馃榿']]","[['just', 'my', 'man', '@appl', 'store', 'in', '@schaumburg,', 'whoops!!!!馃榿']]"
105,"So, I am using my work PC (NEVER EVER) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac","[['So,', 'I', 'am', 'using', 'my', 'work', 'PC', '(NEVER', 'EVER)', 'to', 'get', 'a', 'feel', 'for', 'it;', 'it', 'ha', 'the', 'worst', 'speaker', 'ever!!', '@apple', 'you', 'have', 'spoiled', 'me!!', '#imamac']]","[['so,', 'i', 'am', 'use', 'my', 'work', 'pc', '(never', 'ever)', 'to', 'get', 'a', 'feel', 'for', 'it;', 'it', 'ha', 'the', 'worst', 'speaker', 'ever!!', '@appl', 'you', 'have', 'spoil', 'me!!', '#imamac']]"
106,@apple just got the new iOS5 upgrade with iMessage...good luck surviving now @BlackBerry,"[['@apple', 'just', 'got', 'the', 'new', 'iOS5', 'upgrade', 'with', 'iMessage...good', 'luck', 'surviving', 'now', '@BlackBerry']]","[['@appl', 'just', 'got', 'the', 'new', 'ios5', 'upgrad', 'with', 'imessage...good', 'luck', 'surviv', 'now', '@blackberri']]"
107,Loving #iOS5 !! #awesome @Apple,"[['Loving', '#iOS5', '!!', '#awesome', '@Apple']]","[['love', '#ios5', '!!', '#awesom', '@appl']]"
108,"RT @MattyRiesz: @kathrynyee You were right, an iPhone is a must have. #addicted {WELCOME TO THE @APPLE CLUB}","[['RT', '@MattyRiesz:', '@kathrynyee', 'You', 'were', 'right,', 'an', 'iPhone', 'is', 'a', 'must', 'have.', '#addicted', '{WELCOME', 'TO', 'THE', '@APPLE', 'CLUB}']]","[['rt', '@mattyriesz:', '@kathrynye', 'you', 'were', 'right,', 'an', 'iphon', 'is', 'a', 'must', 'have.', '#addict', '{welcom', 'to', 'the', '@appl', 'club}']]"
109,Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. http://t.co/oU7K39ge,"[['Thank', 'you', '@apple', 'for', 'your', 'innovations.', 'Exhibit', 'A:', 'Guy', 'playing', 'with', 'Facetime', 'instead', 'of', 'watching', 'game', 'at', 'sport', 'bar.', 'http://t.co/oU7K39ge']]","[['thank', 'you', '@appl', 'for', 'your', 'innovations.', 'exhibit', 'a:', 'guy', 'play', 'with', 'facetim', 'instead', 'of', 'watch', 'game', 'at', 'sport', 'bar.', 'http://t.co/ou7k39g']]"
110,@blackberry boo hiss!............@apple wuhu!!!!!!!! When will my berry powered technology actually work??,"[['@blackberry', 'boo', 'hiss!............@apple', 'wuhu!!!!!!!!', 'When', 'will', 'my', 'berry', 'powered', 'technology', 'actually', 'work??']]","[['@blackberri', 'boo', 'hiss!............@appl', 'wuhu!!!!!!!!', 'when', 'will', 'my', 'berri', 'power', 'technolog', 'actual', 'work??']]"
111,@apple by far the best iPod and first time iPhone ever.... Good job guys,"[['@apple', 'by', 'far', 'the', 'best', 'iPod', 'and', 'first', 'time', 'iPhone', 'ever....', 'Good', 'job', 'guy']]","[['@appl', 'by', 'far', 'the', 'best', 'ipod', 'and', 'first', 'time', 'iphon', 'ever....', 'good', 'job', 'guy']]"
112,Thank you Steve @apple store 5th av. http://t.co/nSAisriP,"[['Thank', 'you', 'Steve', '@apple', 'store', '5th', 'av.', 'http://t.co/nSAisriP']]","[['thank', 'you', 'steve', '@appl', 'store', '5th', 'av.', 'http://t.co/nsaisrip']]"
113,@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?,"[[""@Apple's"", 'Siri', 'is', 'witchcraft.', ""What's"", 'next', '@googleresearch.', '2', 'yr', 'lead', 'lost?']]","[[""@apple'"", 'siri', 'is', 'witchcraft.', ""what'"", 'next', '@googleresearch.', '2', 'yr', 'lead', 'lost?']]"
114,"@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done.","[['@Apple', 'iOS', '5', 'is', 'sweet!', 'Notifications,', 'phone', 'search', 'cover', 'mail', 'now,', 'wifi', 'sync,', 'iCloud', 'backup', 'and', 'integrated', 'Twitter', 'are', 'all', 'well', 'done.']]","[['@appl', 'io', '5', 'is', 'sweet!', 'notifications,', 'phone', 'search', 'cover', 'mail', 'now,', 'wifi', 'sync,', 'icloud', 'backup', 'and', 'integr', 'twitter', 'are', 'all', 'well', 'done.']]"
115,RT @katebetts: Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t. ...,"[['RT', '@katebetts:', 'Another', 'great', 'James', 'Stewart', 'story', 'in', ""today's"", 'NY', 'Times', 'about', 'importance', 'of', 'architecture', 'in', '@apple', 'retail', 'success', 'http://t.', '...']]","[['rt', '@katebetts:', 'anoth', 'great', 'jame', 'stewart', 'stori', 'in', ""today'"", 'ny', 'time', 'about', 'import', 'of', 'architectur', 'in', '@appl', 'retail', 'success', 'http://t.', '...']]"
116,Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s,"[['Another', 'great', 'James', 'Stewart', 'story', 'in', ""today's"", 'NY', 'Times', 'about', 'importance', 'of', 'architecture', 'in', '@apple', 'retail', 'success', 'http://t.co/Kniz452s']]","[['anoth', 'great', 'jame', 'stewart', 'stori', 'in', ""today'"", 'ny', 'time', 'about', 'import', 'of', 'architectur', 'in', '@appl', 'retail', 'success', 'http://t.co/kniz452']]"
